,Artificial Train,GHT-SELEX Test
230,0.8298567339435546,0.8804289520994749
231,0.8298567339435546,0.8804289520994749
232,0.839910572471748,0.8874045515992179
233,0.8298567339435546,0.8804289520994749
234,0.833634117201994,0.8978759671602372
235,0.8373562256409413,0.8970683449569615
236,0.8089213471596514,0.863628992259138
237,0.8086117729994428,0.863628992259138
238,0.8451720775953896,0.9126022703259797
239,0.8416635771737356,0.8992109044501949
240,0.8257108211225068,0.8982885043804127
241,0.8422757975477609,0.8848581425621315
242,0.8428076259392278,0.8866604342012554
243,0.8502355744957321,0.9019198105220714
244,0.7837356251694088,0.8278854603165839
245,0.7110096720591609,0.6775846100994422
246,0.7960106611419837,0.8356611254066315
247,0.8118793046642384,0.8200046100863349
248,0.8051191566220054,0.8041150636868921
249,0.8006604790312096,0.7433112584855485
250,0.8006604790312096,0.7433112584855485
251,0.8006604790312096,0.7433112584855485
252,0.8006604790312096,0.7433112584855485
253,0.832441586092524,0.8598759907942322
254,0.8006604790312096,0.7433112584855485
255,0.8006604790312096,0.7433112584855485
256,0.8394162120742251,0.8875007538557428
257,0.8006604790312096,0.7433112584855485
258,0.8006604790312096,0.7433112584855485
259,0.8604958500585159,0.9312445275092469
260,0.790923305677833,0.8728508566467666
261,0.8292072097604349,0.8549714348396187
262,0.784939492805067,0.8219910878953668
263,0.7460111647496627,0.5185880751702842
264,0.76591107878087,0.7728583184212727
265,0.8441852376186727,0.893115645886533
266,0.8385004222076532,0.8959355884153926
267,0.8114840709745677,0.7667927432419321
268,0.8418402314968608,0.8806990291497991
269,0.8487302422063304,0.9228592677037876
270,0.8494423130879634,0.926030663752681
271,0.834779745219318,0.8935609856791213
272,0.8371711481983826,0.8705008999797721
273,0.8511820970939349,0.9089608946015202
274,0.8164049733442789,0.8749683358462017
275,0.7549756389107207,0.7809394759131136
276,0.8430853893397222,0.8507689208837321
277,0.8352202313382427,0.8512545026845129
278,0.7763667061406613,0.7542218003983294
279,0.782023685558702,0.7143368841469974
280,0.8328152265671881,0.8270984278425013
281,0.8330681139975299,0.8270984278425013
282,0.8398125809583977,0.7842862727568773
283,0.8059983684125046,0.7916338534496168
284,0.7870121528998354,0.757640851912051
285,0.764311759184252,0.6549322721764551
286,0.7392498315610737,0.7627695190989798
287,0.7092677545095017,0.5672459048138823
288,0.7818786996274981,0.6348287441787617
289,0.7306793422804284,0.5480575180590505
290,0.8554696333229961,0.8749452164047612
291,0.7973274969228009,0.7467771467177329
292,0.7102294492375877,0.7299245473814682
293,0.7969149893237327,0.627231051014169
294,0.8351056961318775,0.8606068263939373
295,0.5919096456068901,0.46906599125744475
296,0.5267052068907109,0.3800342286215731
297,0.8307693364576276,0.8056529537839399
298,0.6979316974553326,0.4967246384972954
299,0.6168210407815783,0.4959671811223507
300,0.6722781642123213,0.5437848231575672
301,0.6017850515002179,0.478526825016661
302,0.3111196011252481,0.2542812613752264
303,0.8203405648830571,0.7544659915751102
304,0.8421956187087175,0.8141519624856628
305,0.828964273649703,0.7063219322684384
306,0.8201332322403821,0.6910319122896198
307,0.8273729355481181,0.7143116472248965
308,0.8261449347910466,0.698751758485316
309,0.8253602005155019,0.7215685883937663
310,0.5710668182886945,0.4729016631336154
311,0.8210127746972006,0.7288877017758455
312,0.8187316175732547,0.7165816242974602
313,0.8187928356301054,0.7177721075855426
314,0.8326160703866717,0.7152138108766571
315,0.8333001644842218,0.720919886631679
316,0.8306149165021779,0.7166801920324097
317,0.8313967133393002,0.7027624426197602
318,0.8309528754402015,0.7197065336811252
319,0.8306238139490092,0.7262108624542782
320,0.8505487063210474,0.8200173921570304
321,0.5622537344964371,0.3772594904363641
322,0.5607645206882115,0.4485186822704461
323,0.23839097335016524,0.2044440861773413
324,0.27857277031799266,0.2719144222660803
325,0.4582561121700934,0.40289819402582955
326,0.5948884963464016,0.35728988979491755
327,0.23083035725264914,0.30918961645289356
328,0.5374384548277166,0.384324615894468
329,0.250120380268064,0.2685563969713573
330,0.48544911291500187,0.31766161898658574
331,0.4501679362011648,0.26962062743674425
332,0.48932666412982573,0.3164862713828553
333,0.6188001599347569,0.4841100712455819
334,0.4623258566842903,0.23980552492729304
335,0.22308882140329964,0.2502247172574755
336,0.8141306051069165,0.6347206534783912
337,0.8154722276296372,0.6359182938690491
338,0.5644278448832246,0.3434088646647773
339,0.53918678374397,0.4150586014262138
340,0.5518454698353062,0.4106953860813377
341,0.5250695060491383,0.3668221439313699
342,0.5418513774583097,0.4040559878228517
343,0.6561658231982053,0.3970102098143168
344,0.2438105079955776,0.29580214016829387
345,0.5051773148506958,0.3689870416894725
346,0.23533496797079434,0.2436104827455287
347,0.21290940464867378,0.2642930926555541
348,0.5458060793234916,0.33247822683732314
349,0.60315198911169,0.405075932449242
350,0.8093457866435724,0.663291259168479
351,0.8059652269899065,0.61904745683288
352,0.16787201227320905,0.13907341175545718
353,0.20368479359254066,0.21430273595658467
354,0.5472687652410632,0.3333798552283567
355,0.5862336349691718,0.3329492639246144
356,0.4677839215126341,0.3436426342382533
357,0.23693268385122057,0.2919555612492661
358,0.17793457269675297,0.24609126962645994
359,0.47419122466255176,0.35172018986241493
360,0.7252382205337828,0.39516876499840115
361,0.31506903892031474,0.22303644347122437
362,0.5190259028372709,0.32163670191035937
363,0.5976922772379586,0.30610795175758077
364,0.17938349721781607,0.25484589810474645
365,0.218781194129672,0.24725177834055126
366,0.16902659867165157,0.22836539427503677
367,0.30368139046815595,0.22720285335091286
368,0.22757037092817645,0.26151760933629437
369,0.23905964931351117,0.2561422206429419
370,0.25209410789143133,0.24153013141314866
371,0.5651103180727401,0.4051682801243734
372,0.15447797000545957,0.23260498784497768
373,0.23188759911891296,0.243621951426005
374,0.5527673134182706,0.3198109023441943
375,0.22888857355145772,0.18457499587976595
376,0.7995228068540219,0.5782412335493416
377,0.13744509558283266,0.212459793433359
378,0.24858459075975292,0.2418638642354415
379,0.5485108766121664,0.33533779990793766
380,0.442090457862587,0.2955033021422936
381,0.21501753755316674,0.22081047250360425
382,0.168607463280136,0.24641359863168016
383,0.48434242540023625,0.3130518656425042
384,0.4718407109674881,0.2715888281510222
385,0.19929744941307959,0.25258581342503217
386,0.24301984329470125,0.2391753882963309
387,0.2408697467655508,0.2402646265139996
388,0.21734500691887926,0.2049692884923509
389,0.4386170281246929,0.3684917682685146
390,0.2002666328278313,0.16647393843665498
391,0.5534919276068853,0.31011424614557137
392,0.17860537675967472,0.20517361888375024
393,0.19989258992623635,0.221265669904927
394,0.14213720971650107,0.2636887068506859
395,0.5318454405570499,0.2975729368275531
396,0.5445403364270035,0.2947024548713721
397,0.22263437422296375,0.22694677129426663
398,0.5243912320262911,0.33029428603654737
399,0.577461931689409,0.36008158575169286
400,0.5195481165058861,0.3725301591936181
401,0.20085888674850957,0.2920230297138814
402,0.170474832762493,0.21584063802822015
403,0.22128435540103109,0.1975235221417628
404,0.24695132853571078,0.243901844197717
405,0.5979848772085613,0.2985633359675993
406,0.19079759781651306,0.26868145553039063
407,0.1836791272375272,0.245455197383379
408,0.37392752569207227,0.19435676519326173
409,0.15136079453652104,0.24611502004252303
410,0.5293924287954003,0.41863307621600854
411,0.549255653418306,0.32528393259190447
412,0.18223322346476234,0.17701663626728073
413,0.17403856753908756,0.2473345921123321
414,0.541672308215695,0.3437245733353713
415,0.15009712014123203,0.13182964446369186
416,0.4572576819326761,0.2619502796441459
417,0.2077531654137131,0.19080557654498312
418,0.19227946978930777,0.22746586386339496
419,0.16574943017055502,0.11424145670362129
420,0.4497633645260572,0.32160083753048563
421,0.20530975307895505,0.22922325087829992
422,0.18496954563566148,0.25036667904296384
423,0.3147718586117531,0.25134017576262446
424,0.20324791641781384,0.11840553480152202
425,0.6085196364629755,0.3900151158823846
426,0.19928023318296076,0.10918535620247263
427,0.1850406052137105,0.1533960665194908
428,0.5632974294894386,0.32155969558852426
429,0.5358988138321079,0.2928230269635158
430,0.555237400694873,0.3076120962965493
431,0.16196221042522838,0.21011529155399522
432,0.37028870689480015,0.21029680039199378
433,0.4963051994547613,0.25182277395528624
434,0.1945073612348216,0.2417415501045142
435,0.2030049951055729,0.24820229508915287
436,0.17293124870091778,0.1420493873796027
437,0.5107085648793056,0.2889577484228826
438,0.17238814148719597,0.2461463981683919
439,0.2230292584496758,0.20764114558793248
440,0.1573996315489262,0.17869109236366834
441,0.26976832598350303,0.2087324583700017
442,0.20535423523933619,0.2274452552901952
443,0.22509922354104314,0.19501788904862766
444,0.17576665150511797,0.21140382505140237
445,0.16142858838372334,0.16537463472626643
446,0.21069031003718444,0.20761086948424873
447,0.2838289672075294,0.2195989917334455
448,0.25735441763514366,0.1941856487940682
449,0.19957165960672976,0.21559407404661912
450,0.1849396116574836,0.2047972641811533
451,0.3947363900265515,0.2351660944712751
452,0.20997360703381332,0.22538100054925364
453,0.2630865841596492,0.20021616524240501
454,0.15366522002248248,0.23222088791565965
455,0.2397670626902539,0.19827099787161145
456,0.20994910327229258,0.20175227396231082
457,0.1688170535301494,0.18954479331781043
458,0.18218071358816576,0.2232568894103506
459,0.23460160743695901,0.23816134807983963
460,0.15339512546464157,0.1519843642942931
461,0.17289091472277618,0.16531163634625762
462,0.16856697284122446,0.20568626536106574
463,0.5508826128645826,0.31623713831224765
464,0.56758825322466,0.34698983135226613
465,0.5653949417789796,0.31166429604699997
466,0.5243566208840079,0.25596701877212336
467,0.20752820838611843,0.11633591019320809
468,0.5700812109186012,0.2781703154604935
469,0.5329044262974552,0.27658485568360247
470,0.18147502084150946,0.22973182136626646
471,0.1716326540904153,0.2044194321725103
472,0.5533715459187425,0.3727226593950922
473,0.49536208808662824,0.2202190574254563
474,0.5370095923893895,0.21599052813627004
475,0.2004181155565857,0.11592120048392099
476,0.5250921784618684,0.25998596539694563
477,0.4517942153814792,0.28057957165951225
478,0.2654150344783247,0.15785671218779151
479,0.5359272277804993,0.2664482308012347
480,0.16765513274836205,0.21998048890019445
481,0.1254207633577008,0.16845464256247056
482,0.16119062068801668,0.2105449033488963
483,0.5482553353719525,0.3388530924962744
484,0.4058876722009748,0.2765581525592288
485,0.17282599106173888,0.05445453136472755
486,0.10590679369077184,0.11971819399207691
487,0.5281396359608246,0.2581511597812133
488,0.20413316337676934,0.1729356258474289
489,0.5466637674215004,0.27830572147304367
490,0.5473346486572556,0.2894703339628372
491,0.5124684876816944,0.23387213725874786
492,0.15619849015978807,0.19706971461117095
493,0.1893588872212962,0.2069197879350137
494,0.17493657313805167,0.1583546594460704
495,0.2475924473972463,0.21369492565209955
496,0.513017996421359,0.3012512438114954
497,0.15708150864876633,0.1599694548090587
498,0.5120730238742952,0.3129635446095431
499,0.11874727854883593,0.1721418183771395
500,0.14034626967308042,0.20185460253292983
501,0.5662075728400763,0.33211845142990915
502,0.22694721532641537,0.24225037228833982
503,0.19346506410924044,0.18798996816707486
504,0.12728283057741244,0.21822975750749443
505,0.09458420348316775,0.19458628115480273
506,0.5532107060864238,0.26289985045005
507,0.5038934564822588,0.3267123614896731
508,0.11180809647374394,0.1355456000972554
509,0.5224669537024487,0.2528050744592556
510,0.49093165636034847,0.25899156550775143
511,0.5582296100027192,0.3885308917903768
512,0.14292467610889428,0.15642375082479312
513,0.14517913751053466,0.18527485058244103
514,0.5830964655519862,0.3545502990270427
515,0.5796717968731495,0.32162054682467767
516,0.4590484334602425,0.2043481500631175
517,0.17133374263726261,0.13661126674601362
518,0.12987369375837254,0.14690422707988898
519,0.16509239099679035,0.15778817074098614
520,0.14898944381060414,0.20620007246685687
521,0.14604235553632472,0.15352952717040586
522,0.08698368442540365,0.08732371246047771
523,0.17799013395066318,0.20286632928343462
524,0.5067905944771708,0.2755213427185805
525,0.11241621879302466,0.1283739804413134
526,0.11433286002373061,0.15684911886253283
527,0.4129573130914324,0.2885669222072166
528,0.5034659375920055,0.2680583558792511
529,0.31585567150313115,0.20109889008817344
530,0.5265619116749843,0.2607587823027811
531,0.14679816554426814,0.1520333709021468
532,0.11387948059113741,0.1723778351634323
533,0.5044851284435371,0.27889686501002375
534,0.17415083593376468,0.20504372111719865
535,0.5005614472257128,0.2755384264344427
536,0.2424488721908836,0.2023886110081101
537,0.274433475474584,0.16547105395184258
538,0.157625302892095,0.2082118863559289
539,0.09457596183240298,0.11036644444674314
540,0.48549890164384496,0.30681776898101065
541,0.46153180579777525,0.293660374795482
542,0.1528448691545187,0.13760453878987608
543,0.10387014065951798,0.14141564612172186
544,0.1622311443592416,0.1888298003433061
545,0.12496011741929391,0.1810675940236967
546,0.45816263957773345,0.2527798670873478
547,0.43074929335793727,0.3228415166390144
548,0.07733630430664333,0.12427666760190077
549,0.13381681622857605,0.15301474537015214
550,0.29404118497072607,0.16228707325444247
551,0.104592170999747,0.06575249602578725
552,0.26672173067587984,0.13219188728175807
553,0.09487631255656302,0.13144847911882918
554,0.12330716318117152,0.16693288764955788
555,0.20994911340790126,0.1234876560824611
556,0.08717969285609846,0.16521543307772346
557,0.06886950181494565,0.04879642920788087
558,0.20458862937594505,0.1485222370469576
559,0.07789549348165971,0.12101468427245865
560,0.06831219170323709,0.11703718411328863
561,0.09516874102490658,0.049798234331587365
562,0.084559773075936,0.12564541303233867
563,0.10187085694968534,0.12989532674644227
564,0.8420129086032755,0.5601799638529624
565,0.849303165649758,0.5585502537565392
566,0.8455490896558537,0.5668702188720995
567,0.8644537359758004,0.5398690869604823
568,0.853260512322743,0.578584157647526
569,0.8836195827353489,0.5466693652698356
570,0.7508482275232561,0.5076705579892957
571,0.7507763884427964,0.50755190529653
572,0.6924368836832656,0.5158601090931272
573,0.8342635477512111,0.5631045588325561
574,0.8192519359091082,0.5616410441635166
575,0.8016368372630864,0.5657970075149376
576,0.728429558105098,0.5105018728490851
577,0.6952013609095647,0.5436015609760356
578,0.6948513646032233,0.5453575120741564
579,0.7089389099903286,0.6139840959712725
580,0.3035496367311329,0.44287228499036624
581,0.30037654574306666,0.41621655863290596
582,0.7845539886716577,0.5723940331408408
583,0.22398901051184553,0.391562568182151
584,0.5318603499734921,0.4887746565131666
585,0.8428838120744176,0.6109602660909754
586,0.7420611177370591,0.6287564845505325
587,0.5585073224162305,0.5493410161471362
588,0.9035026749926415,0.6283173594715373
589,0.9027562552848,0.589338837822441
590,0.8944223456097846,0.6185565568931426
591,0.7382638429107041,0.6158544771541388
592,0.9000268445324398,0.6238885023022954
593,0.4065522304213559,0.45412518403415636
594,0.4647526136267383,0.47444536484367816
595,0.3035354876096211,0.3212747483506388
596,0.8907897495345249,0.6189625943665971
597,0.9000616281508096,0.6205422045415576
598,0.7789663594846001,0.6437127059900254
599,0.47660016269389055,0.40184756924797493
600,0.5492642605145466,0.4584310515636285
601,0.5022457569693775,0.5013051727435764
602,0.5305502023557747,0.42868758692198466
603,0.5455181132728308,0.43837445542587394
604,0.5639762235112242,0.4769408959671264
605,0.6377282882221523,0.6607897337986168
606,0.6273328835005887,0.48859134462557047
607,0.45124232291385347,0.4588360772784467
608,0.3888272930270578,0.4277443830324198
609,0.511588852665425,0.45403686322794684
610,0.520419454639564,0.4321510372028695
611,0.520419454639564,0.4321510372028695
612,0.6962762878129347,0.5479738174583628
613,0.6398539347736243,0.5637992040054108
614,0.2610982447979445,0.352917154762898
615,0.4753747213171266,0.4484821814283664
616,0.468917925699475,0.42559961093635945
617,0.6080150548973434,0.5092218156212074
618,0.6790479618175655,0.5265431450060907
619,0.5281269070130931,0.41340509815948123
620,0.4593016321121374,0.43912241251193196
621,0.5052847663721969,0.4032385266354594
622,0.35820404939377753,0.4280505371986041
623,0.5648831477565481,0.5315687150303259
624,0.50740424268109,0.47715201065913526
625,0.5935814240916362,0.4984113729122509
626,0.6629750471731889,0.5184389552103752
627,0.5914818099988067,0.4893833738328888
628,0.4092192934941391,0.42079305350086793
629,0.12572639440930672,0.14047234980814055
630,0.21529879766484156,0.36167248567889565
631,0.6588311994545355,0.5665208804605202
632,0.65904121547398,0.5459059229986478
633,0.4934718718142156,0.401519327925564
634,0.5503337173414518,0.40482959340837965
635,0.5422380724463484,0.41867214009086157
636,0.39186488850437884,0.4400580540524452
637,0.39186488850437884,0.4400580540524452
638,0.31169665687113374,0.36937962782832034
639,0.13244230923010086,0.2628767481417429
640,0.7094721089709788,0.5603477441324333
641,0.6601074845484719,0.6127228935407797
642,0.6628437012321299,0.5301674479189398
643,0.6322600634183743,0.5666920142516297
644,0.2811181514590353,0.4224749867957843
645,0.6391135575054399,0.6192809307256102
646,0.6513885809399047,0.5401910514070776
647,0.6394788321626248,0.5769618829459277
648,0.638850243469023,0.5305735520128531
649,0.6624867139537027,0.5341092333006177
650,0.31076344024643693,0.3528251787901537
651,0.6699192846552684,0.5389582133040984
652,0.3748771051385386,0.34746525017129126
653,0.6859016152307047,0.5326694949111823
654,0.6643494605045014,0.5424783239130355
655,0.6349180827194777,0.5554155776009251
656,0.6349180827194777,0.5554155776009251
657,0.6572602464530701,0.5227837974786407
658,0.6686247479919502,0.5049530469067401
659,0.634858476139977,0.46853933214673826
660,0.6778355714087161,0.5395607434558092
661,0.11190215454128163,0.16820558995799423
662,0.46233606843644165,0.4150491094492767
663,0.6730342132926486,0.5388409994649191
664,0.6730342132926486,0.5388409994649191
665,0.6425131969908348,0.5445959966992784
666,0.6425131969908348,0.5445959966992784
667,0.19781143376748594,0.2727042724483053
668,0.6569457880628337,0.502695974406905
669,0.3539459175503298,0.37787433836771817
670,0.4421556501013667,0.43760272996486493
671,0.6564631531985848,0.49845442560641184
672,0.26094665693597147,0.3045260444336847
673,0.7046203126609459,0.4741310601050131
674,0.667313037230261,0.5069812890588614
675,0.6621566699269328,0.48591095014402264
676,0.6384420039278712,0.5393349348252305
677,0.30742756082012707,0.3501979212867047
678,0.6384420039278712,0.5393349348252305
679,0.3318107467334442,0.27702925746565665
680,0.6527088583436006,0.49342129036054827
681,0.27233646758999025,0.3140881946112446
682,0.6447731031563877,0.48749929392143776
683,0.6651755754801068,0.5039587441394934
684,0.6417266302539096,0.48674641728242785
685,0.6214941634977627,0.4938255518611707
686,0.6320787072270153,0.5521107487224778
687,0.6320787072270153,0.5521107487224778
688,0.30482338872050346,0.3754879410240683
689,0.4102203946614065,0.4649935312318754
690,0.444114807216,0.3922075206822414
691,0.43853025298214376,0.5258623313031349
692,0.17900824504490753,0.2752234533609472
693,0.4358688078169289,0.4029328436054007
694,0.6448186129009872,0.4372267030659681
695,0.6545858896283667,0.47959722751016515
696,0.6823434749584467,0.439079383033083
697,0.6363431594432383,0.46470886657337984
698,0.4117966590316029,0.3686048300886938
699,0.5962173782352926,0.45225715818992185
700,0.6097550497408151,0.39609069619514015
701,0.5671694663532282,0.44752262883483424
702,0.6937698663927631,0.5120718724857641
