,ChIP-Seq Train,GHT-SELEX Test
227,0.42010971614589265,0.31351173521086995
228,0.417298648230273,0.3299700480490504
229,0.31370024000113306,0.2725768337601151
230,0.3339590034134938,0.28055822136188313
231,0.31617728997741945,0.26765612817967216
232,0.3558484382529101,0.28336295012216833
233,0.2941804013107136,0.25778108359366486
234,0.3076767431173745,0.31664091307170883
235,0.2903316714619248,0.250275408315159
236,0.3450963370639179,0.27127788543967246
237,0.3003676328822325,0.3070697645767802
238,0.29947982954693275,0.24832927098372015
239,0.2906126817069551,0.24352022485827007
240,0.26873105580357315,0.2270642493983423
241,0.2809953441655016,0.23767110849894726
242,0.2811554338351533,0.23616753822606312
243,0.248532151460868,0.19318951789691224
244,0.24148713450845544,0.2075703441224783
245,0.9404825627290627,0.843617988952266
246,0.9535985900714343,0.8401314720263571
247,0.9111552566440418,0.834826101770791
248,0.910775318381639,0.8443393289417698
249,0.9221091894914119,0.7938428463589637
250,0.9055537920274529,0.7660213188220437
251,0.8657101968982627,0.7868082408853404
252,0.9175244597733018,0.7623927784056468
253,0.8998447591454305,0.7890023830474215
254,0.8672796080882732,0.7753555007782551
255,0.8681476383616447,0.7755775256450403
256,0.8672796080882732,0.7753555007782551
257,0.8611958585462485,0.7786009990799052
258,0.8738846161426532,0.7715158019688074
259,0.8546027023850424,0.6683484708060938
260,0.8725379495535048,0.7672101721217899
261,0.866510958908367,0.7633455464623885
262,0.8581723207558628,0.7585159228127445
263,0.8544231211693079,0.769535655172646
264,0.8572561463501205,0.7578643446813547
265,0.8491944377159931,0.7622580677320296
266,0.8612844687131467,0.741935676925674
267,0.8461068740607676,0.7609724805844429
268,0.850740027555718,0.7548292403790292
269,0.8582677735399455,0.7036724596391801
270,0.848876946084039,0.7464514985695196
271,0.8494092865841993,0.744711579815534
272,0.8428175952041814,0.7518467929984906
273,0.8253543474950096,0.6959628984473133
274,0.8511435614056443,0.7616958533970204
275,0.8445773135954984,0.7542259201095742
276,0.8346007342391449,0.7425218171060927
277,0.8434213918048655,0.7737467738270364
278,0.8585738552255884,0.7706603499169848
279,0.837995465174922,0.7666722569814644
280,0.8369781332310365,0.7299079517124596
281,0.8380208799312516,0.7374164953345257
282,0.8435803848819531,0.7679981031542824
283,0.8451869503763187,0.7592374575722733
284,0.8317706926328732,0.7479058536004474
285,0.8189983346067639,0.7279303627590816
286,0.8313860784909819,0.7472623326053548
287,0.8323054232623057,0.7474843574721399
288,0.8375390551324096,0.7724239597239844
289,0.8287404417022233,0.7349479392414248
290,0.8163304404880115,0.7226703946449871
291,0.8239647641194863,0.6655246725225358
292,0.8312420627974721,0.6710428454711587
293,0.8216019362239915,0.7151208191265153
294,0.8160681620223422,0.7226762209766098
295,0.831557821927053,0.6311306292040604
296,0.8082126884345837,0.7120037170735513
297,0.8328586339535389,0.7402163061000652
298,0.8328586339535389,0.7402163061000652
299,0.7901203977464253,0.6114473071903277
300,0.7565068865627489,0.7637174725950755
301,0.8297420381800187,0.7535315581137823
302,0.8041728130597047,0.650072635838663
303,0.8281811851602224,0.7529965969996271
304,0.8286707925073269,0.7538894783167271
305,0.7939154351522961,0.6850732976352638
306,0.8059461257819703,0.6469782766869906
307,0.7977572387899167,0.6401298475256363
308,0.7977572387899167,0.6401298475256363
309,0.7979078880802384,0.6369338739313637
310,0.7908343963886928,0.6909069123574914
311,0.8140971132547155,0.7246259586699879
312,0.7969408420390541,0.6558004807099068
313,0.8010991920600732,0.7010035404583039
314,0.8108396479253608,0.7087666416781164
315,0.8115266597878583,0.7288126243122015
316,0.7599298936102297,0.6736589532300437
317,0.7197236464157936,0.5575887138524795
318,0.7529825706072134,0.6739469689700135
319,0.7517816786624174,0.6722889540287802
320,0.7453484572054776,0.644544952060558
321,0.7220269599179734,0.628529102427329
322,0.6943850164145235,0.6249053485293539
323,0.6776650888688531,0.6199561925703031
324,0.674577740881805,0.5795249717929803
325,0.5512223110266251,0.527572110920377
326,0.42839595679243836,0.3252665888735801
327,0.3926364453023,0.3931449585207221
328,0.369480411567699,0.36226432627316674
329,0.32206213214730467,0.3460892746374265
330,0.2732373739315985,0.28315465500704107
331,0.24137288757786515,0.2048328892749992
332,0.24886017611891836,0.30097529383813604
333,0.3182952292356277,0.3055644061586598
334,0.2853662985992842,0.24704284437024857
335,0.2779212071571019,0.23635833697748
336,0.26915425999110215,0.2380119843351053
337,0.2781565231528439,0.2525734310815609
338,0.26846264749486215,0.20044598182774187
339,0.20450848299344437,0.19515610174404346
340,0.2720514354786545,0.24208159848317023
341,0.2621813701129583,0.20710773687141637
342,0.2762604478147764,0.22546210694260696
343,0.2575210794272662,0.20255592592995514
344,0.2901558066387028,0.26419620477833383
345,0.24096814370128794,0.2058760939537938
346,0.24509652517877298,0.20938788307867884
347,0.22572359479330803,0.17726344346986575
348,0.26781306850641884,0.22698301852482705
349,0.23679063740961634,0.1881452234111778
350,0.2404715464166885,0.1718596885753731
351,0.24959790086241257,0.17444401148953026
352,0.22589369754276467,0.17943627310820687
353,0.2321510314277012,0.2208175188077574
354,0.2424828547232615,0.18873002610119743
355,0.25489128106785697,0.24128662347471147
356,0.2318942208586628,0.19499656946886013
357,0.23040058321660922,0.25859389038798697
358,0.23908631965216112,0.22840165183732797
359,0.2441469860853029,0.24295275874180064
360,0.24248525738429544,0.22233719141338898
361,0.22958208203830402,0.21824500446287348
362,0.24836239200168425,0.26244920351443946
363,0.2158730013521654,0.153060186252724
364,0.2238276763896917,0.2013475182525185
365,0.25805489570516127,0.21502147210739658
366,0.23931412022083956,0.23139905504860792
367,0.22566692285518353,0.20421299446057406
368,0.21775805325317252,0.18535514748797685
369,0.23445664134990063,0.15976364702019968
370,0.22477347376282786,0.1962298596226607
371,0.23213309299040435,0.18009062546806107
372,0.22039314690381295,0.19472665241561493
373,0.22670446077074496,0.2048146934305823
374,0.21902953476908177,0.1587846447270746
375,0.2355657092155462,0.256278249231197
376,0.24139332477630657,0.20531535727824532
377,0.24512283812770752,0.2167531959927756
378,0.24858120028793515,0.21652471915489996
379,0.1839338581710572,0.1886231401071591
380,0.21013860094312178,0.15026159378946824
381,0.2269907452425588,0.23909469863554256
382,0.22025296745450748,0.21635007605314138
383,0.22640453637155153,0.1768718839249993
384,0.23958620396793923,0.2377839966439883
385,0.21082529418722712,0.1552935717026161
386,0.23162324789826022,0.23305434927382135
387,0.21515014741822283,0.22489781409821652
388,0.2288505386872259,0.19972526435224214
389,0.22754013518365043,0.208590864779985
390,0.2357557630007281,0.21203547729221844
391,0.23098784015165788,0.15991935771820823
392,0.22676138060252643,0.21786505365948594
393,0.22816006995314975,0.23528465956737218
394,0.21849805795717497,0.19494577766115112
395,0.21893930614848464,0.21445863777664592
396,0.22838516165618472,0.18382018143287626
397,0.22110087185738286,0.21468605856951567
398,0.21156966617051515,0.2538584911225855
399,0.22533118207498054,0.20634556968412981
400,0.2359849900806031,0.1995050668675587
401,0.21323577119729697,0.226987290487984
402,0.23447517983854452,0.21466163527749443
403,0.2039229880000336,0.19477441948698465
404,0.22355345713515443,0.24935099621708195
405,0.21713910200693298,0.1973336105748913
406,0.20638098326059356,0.15193360814560575
407,0.21242531142854043,0.20390919787322775
408,0.2079919638905419,0.195585443495722
409,0.2482734643953013,0.21217168144728
410,0.23882243051383095,0.20073318918029748
411,0.20685011121484634,0.18488765175347507
412,0.22785142035663203,0.22416266371579202
413,0.21580514517451255,0.22197585920192803
414,0.22183938207515014,0.21684491800405953
415,0.23624485756881936,0.2085068805496284
416,0.1967458672017614,0.1718007263354209
417,0.2170421432788345,0.18742598025011808
418,0.20663299687777847,0.1930760682610726
419,0.219056678873415,0.2476862310426769
420,0.24551647697232643,0.20082969019069016
421,0.2084049644139959,0.22874808491905996
422,0.2443269096938948,0.19579239666282533
423,0.21619634789305014,0.20494806945891472
424,0.20836216914097994,0.13994978788154486
425,0.17592147884047782,0.20382458165314665
426,0.20242304886524234,0.16022187777363261
427,0.2135648015857012,0.21917536374032154
428,0.21631623807934017,0.2180610883581712
429,0.22208400532379702,0.2121369056396423
430,0.20378636559012336,0.15205315680635645
431,0.18487505349126876,0.175456292979067
432,0.19194080140983127,0.18106854892810306
433,0.23165472827864592,0.2001730410787558
434,0.21317055072856078,0.16718757137172385
435,0.187054819628822,0.1773775914056453
436,0.17681273969835676,0.15748052738147547
437,0.20885446816752729,0.20813244519369828
438,0.19580283027537562,0.1474550653559457
439,0.2066620026818462,0.19441211800630892
440,0.22994771479963158,0.20560863679820796
441,0.17798900947010282,0.17324151991821604
442,0.2211792259588413,0.21404299046901862
443,0.2224469890376476,0.20426744326786514
444,0.21265082191877,0.20343546263267648
445,0.20342520498387018,0.13442257452842948
446,0.21157701441442653,0.20064966884567992
447,0.16619476575803846,0.134697155370371
448,0.18979031046200787,0.18213806000871452
449,0.18619795022716418,0.1838707296956415
450,0.20794498312089071,0.22777920035499355
451,0.19183286462110336,0.1764335548445311
452,0.19413604131715392,0.16058908072211114
453,0.1795566599810133,0.17978911520189872
454,0.16727953848115706,0.15842040470796934
455,0.846138647134329,0.8270365903638905
456,0.8829227083252541,0.853093274685916
457,0.8257835137428282,0.8492901610302332
458,0.8342381996705922,0.880286545907532
459,0.7491911352136745,0.7474725854645772
460,0.6178726548042397,0.7379576487738859
461,0.8937543895756462,0.9007707118598862
462,0.7705436111149305,0.7505957436230597
463,0.7409319012644383,0.7555089294708166
464,0.9053511205813787,0.9221445975520286
465,0.823075074487364,0.8741568412278526
466,0.8641554719708232,0.8923273209008
467,0.7655187722509879,0.7598681567639074
468,0.8800993939761469,0.9191438720565522
469,0.861244795796491,0.9235483990668855
470,0.7591828145686946,0.7576316933981622
471,0.7487090743102739,0.7621510103952993
472,0.7462751329410077,0.763677021730094
473,0.8402393056368136,0.8876845348423459
474,0.7424844907412776,0.7633007055723138
475,0.7367746976681412,0.7433852878910151
476,0.7534525224795982,0.770715016915431
477,0.5929356129527613,0.7726889389327506
478,0.8500689637002852,0.8955195230998259
479,0.7739691761772364,0.8316133842211099
480,0.7422415208505647,0.7758058521680863
481,0.7287170777821864,0.7385784603302361
482,0.6972630679589636,0.7427601069633498
483,0.739715125802463,0.7752146898824072
484,0.7379892164614935,0.7776424935421615
485,0.6943225592387456,0.7400532708546357
486,0.7704381254183503,0.8723896980960243
487,0.7226196883443213,0.7612450314441823
488,0.6876704045115641,0.7392544694367257
489,0.7275222261417319,0.7762225540758279
490,0.6814174587276615,0.7585641269302685
491,0.7106788022378314,0.7795968396308697
492,0.7305501733148163,0.7781596718724442
493,0.6896642427866962,0.7391942694550835
494,0.7176237646744017,0.7459514719580298
495,0.7095873219894147,0.7759941490336315
496,0.688488287502595,0.748529248781715
497,0.7096263018897605,0.7822502126778642
498,0.8267675781812405,0.881956577174603
499,0.8358970338807782,0.9298203334741115
500,0.6488663965911404,0.8323314402871609
501,0.599665454184001,0.6572429773210702
502,0.74024076212793,0.8688751313562002
503,0.48202565161434757,0.34152651073790485
504,0.7173230312082856,0.7698032141127353
505,0.8364319660573716,0.915001875979624
506,0.7054192067170457,0.7680250683799221
507,0.40980029035018384,0.21358930810610333
508,0.7121892370054056,0.7837023910261331
509,0.6947586575871351,0.7625491931287147
510,0.6975485600025348,0.7691769038798985
511,0.6975485600025348,0.7691769038798985
512,0.6901663184048615,0.7605549073827964
513,0.6111528778208586,0.7694303432972464
514,0.6077546954361219,0.7530121727628443
515,0.35677705199208143,0.29404695268033365
516,0.6376019452755824,0.8255408005920747
517,0.46926170245568627,0.4416558028086463
518,0.6269556351486002,0.8274379828058127
519,0.36364835802686146,0.21770118004030903
520,0.7600683314977118,0.8887328464468972
521,0.6286090102472183,0.8208474170132374
522,0.4866926467748891,0.5475086161286045
523,0.43755651255012223,0.5048093454051765
524,0.6181697372148441,0.8231936117120069
525,0.6272392894750295,0.834549455000722
526,0.5538045432982577,0.7450425395728177
527,0.2999272299920101,0.12635542544392325
528,0.5069060801507035,0.54530785390534
529,0.6057448434044933,0.7549463935235357
530,0.36140122591615476,0.33054956299124866
531,0.49573308757463114,0.529654268769299
532,0.6227071331089254,0.8290377672379023
533,0.4976736046989647,0.5434302102319194
534,0.319532493054063,0.25871945964658083
535,0.5707828725444785,0.7471283271593604
536,0.4782796645627499,0.5272459847127565
537,0.5889486910666352,0.7589209226828653
538,0.3340854668202686,0.2592547278300662
539,0.46723941531972407,0.46851147963267537
540,0.6049105008771187,0.8345781375940231
541,0.46857706754502865,0.5211181054561722
542,0.5791744958528513,0.7462300553626771
543,0.5931407919600733,0.756865971812916
544,0.4918418131683268,0.5607496858337377
545,0.3169818731890494,0.21536126834639963
546,0.5618039431722864,0.6868990912185664
547,0.48566199835493284,0.5684469091855787
548,0.5596764272025926,0.6856192171031488
549,0.48906327709579506,0.5509027762219519
550,0.580522958389089,0.7687177150611385
551,0.5583509577285614,0.7507364852345557
552,0.502701724468841,0.5546158113735827
553,0.47050854902071654,0.5405154506049448
554,0.581380118065259,0.775063324379963
555,0.5808150607214864,0.8241726463186939
556,0.5702059586503809,0.7551463891157071
557,0.5767425192948238,0.759568676760805
558,0.5986442767917348,0.7936015590499708
559,0.493895281697879,0.5354004243826784
560,0.44832033163258056,0.431402142160947
561,0.3169888603936108,0.26668681449842024
562,0.464914383629704,0.4711533518161686
563,0.5444528832830414,0.7734313118375803
564,0.4663080593456678,0.510708755140974
565,0.47441586643009565,0.5362146851256919
566,0.5740216542679416,0.7383902267292692
567,0.45345948430461197,0.5049566821460003
568,0.5623779100057834,0.6885812885172555
569,0.46933015446380666,0.49935511772072005
570,0.4587010703975715,0.516942716553046
571,0.634876947893766,0.8466705720364497
572,0.3855904903454401,0.40116031146016606
573,0.5534527494611698,0.7787107336213537
574,0.2794157474147446,0.20643936832484067
575,0.297200821698094,0.19671430505160425
576,0.4004293939077535,0.46217242745026854
577,0.454095846340644,0.4928589151581943
578,0.5531426173028462,0.7484840930753742
579,0.2894135999824199,0.2727290643171405
580,0.2733444642316834,0.19855190786799387
581,0.41683003329510604,0.5018796373158946
582,0.3930284472533814,0.560521736979049
583,0.30653123077223815,0.2542727248807101
584,0.25677008415014807,0.16027021854468612
585,0.29815688350481223,0.23792095605665597
586,0.28660157337296827,0.24657237511402916
587,0.3418207052103799,0.3683153701116571
588,0.31543438232629006,0.32740891780340164
589,0.23758459372024762,0.2646107591261281
590,0.18382812771295445,0.22652529082891337
591,0.9349535715489156,0.9456170489824124
592,0.945529643647065,0.9598910818958668
593,0.8059311566446691,0.8632920799639392
594,0.9585414179136291,0.9764024899286401
595,0.9458950999085753,0.9794281875021527
596,0.9458271699248235,0.981156454370135
597,0.9116410360242249,0.9655788659672695
598,0.9028883668988876,0.9706793155625488
599,0.9028883668988876,0.9706793155625488
600,0.9345783105387204,0.9766457571644158
601,0.9146264915360418,0.9739525491021639
602,0.94409428426247,0.972426230795612
603,0.8995929709324462,0.9666787657433527
604,0.913492785338002,0.9696385286189287
605,0.8799094979462193,0.9556159644068964
606,0.8853287268498458,0.9671776826947682
607,0.9099484860595111,0.9657138081352905
608,0.9373115222628499,0.9713415378399517
609,0.9228561883724326,0.9767342627802137
610,0.9084727256698019,0.9676435630306885
611,0.8896372078251131,0.9632550803230622
612,0.8465367117720006,0.9183436543001804
613,0.8894231302341579,0.9492318124572624
614,0.821578760759884,0.8742986188114701
615,0.9007328125542451,0.9615548574089101
616,0.8318270550789792,0.8788725512053617
617,0.8880217408400504,0.971087067275493
618,0.6747346570503066,0.6888981895176884
619,0.7798280860395408,0.8878479897055505
620,0.5095987823974464,0.22779395012276504
621,0.5361298025793986,0.4513365029032396
622,0.4583284176345873,0.15100436139340565
623,0.40720401602207,0.21129443218026522
624,0.4414526774661935,0.16835520589114084
625,0.4303759512816964,0.14804925348266318
626,0.40420752963328715,0.25008093343585025
627,0.3890143554971326,0.2244672940206755
628,0.425585521419929,0.15198154326952662
629,0.38812621464111663,0.24490529388844295
630,0.33246497017617727,0.22249177423791827
631,0.37591190613844594,0.21492002204701877
632,0.4092328638976931,0.15267453390253108
633,0.372126335194966,0.23245340949231746
634,0.3673317419315824,0.15079522507718596
635,0.35286007895814464,0.23151557392082528
636,0.31508227250849735,0.21032339887505797
637,0.3730265389926214,0.22081992516999455
638,0.36904491020759855,0.203307850867775
639,0.3725506261207787,0.22053022348880066
640,0.34404288269130495,0.16252456492876527
641,0.320861471479707,0.15325682454266648
642,0.3501719301356814,0.22325179105925114
643,0.3159104184020273,0.14470651310811883
644,0.3388362688648989,0.2595604448844354
645,0.3418066445995174,0.21054753002539994
646,0.3282356783041703,0.3244777743438604
647,0.28047718473936195,0.12797298651795735
648,0.30473709835551566,0.21399913297668927
649,0.28760831619975263,0.14362213075654068
650,0.31009433768322514,0.1657037669067279
651,0.2999886196659258,0.20243264459163945
652,0.29273296376492275,0.21686499873656304
653,0.28318268393354173,0.1950774950365276
654,0.28361479626702224,0.20276642889932978
655,0.29346355069705815,0.274282706676763
656,0.31148952082160586,0.20179330167321752
657,0.2704183807725035,0.20872108070943998
658,0.27326467118862824,0.27747159149330347
659,0.23153137295782303,0.20181491723093423
660,0.22377020736965775,0.18729293944955808
661,0.23757542701399847,0.20358356587334978
662,0.28103300547258914,0.268568018404446
663,0.2658647365887258,0.2677048569634771
664,0.27634031655245805,0.23337822331596517
665,0.22300215848391927,0.18793218451615845
666,0.22086880397167913,0.1781058225780524
667,0.24677222260645837,0.19210893932037826
668,0.24582669246933953,0.177014503786873
669,0.25597806147892743,0.1436417704149608
670,0.2181796399925533,0.1921449628955561
671,0.24749708451330657,0.19642695641570834
672,0.24516764083163808,0.24428295052606733
673,0.22698264383239458,0.23047359543531684
674,0.21156732060319233,0.19826906914505849
675,0.22788050630122364,0.191533361546956
676,0.22975556178137946,0.19929275256254686
677,0.22759109395290114,0.1671455104833326
678,0.6643065074605623,0.7944999844051029
679,0.6314591834352836,0.5104011588494362
680,0.6408115894019482,0.7306488764799702
681,0.782993923579629,0.8483213583122224
682,0.7175847053641637,0.7792595904724093
683,0.6000716926308449,0.47022134986867076
684,0.7440815775474316,0.5837658713020603
685,0.5742488279240506,0.4654708269146295
686,0.5948923332912253,0.45138813365357616
687,0.5794152463289828,0.45349956828062715
688,0.6463485534270211,0.4442804137801017
689,0.6256457261402515,0.43971613858863806
690,0.5994368553812893,0.45459454755318074
691,0.5685164827614336,0.4347479624187714
692,0.5914621795713428,0.44579794605308914
693,0.563956494081255,0.4883138140455225
694,0.6343449137575463,0.4786264994038329
695,0.5611002018423021,0.4610901491654555
696,0.5733243908181217,0.4224439077083871
697,0.5231742126618708,0.4442525412494538
698,0.6229051890031091,0.43440756874625813
699,0.584000809879504,0.44137426931871787
700,0.4640803766498018,0.3299146416720341
701,0.7495487672627807,0.5509619164683515
702,0.49944010246930964,0.45684300476212414
