,Test data type,Delta IC per position
630,HT-SELEX GFPIVT,1.3542085704284372
631,HT-SELEX GFPIVT,0.9609920937350231
632,HT-SELEX GFPIVT,0.6782877244077651
633,HT-SELEX GFPIVT,0.7359888092661542
634,HT-SELEX GFPIVT,0.33415896792981015
635,HT-SELEX GFPIVT,1.2083874261388896
636,HT-SELEX GFPIVT,1.1384641989466144
637,HT-SELEX GFPIVT,0.944189277975748
638,HT-SELEX GFPIVT,0.6721901780744206
639,HT-SELEX GFPIVT,0.7340552630038234
640,HT-SELEX GFPIVT,1.3739362517452547
641,HT-SELEX GFPIVT,1.2113509270396712
642,HT-SELEX GFPIVT,0.6983555571549654
643,HT-SELEX GFPIVT,0.661410321098938
644,HT-SELEX GFPIVT,0.931145790863674
645,HT-SELEX GFPIVT,1.2491539288692017
646,HT-SELEX GFPIVT,1.2047256413828942
647,HT-SELEX GFPIVT,1.0987628389385649
648,HT-SELEX GFPIVT,0.875280221550687
649,HT-SELEX GFPIVT,0.47511716875051313
650,HT-SELEX GFPIVT,0.6786577791371013
651,HT-SELEX GFPIVT,1.4338562638861947
652,HT-SELEX GFPIVT,1.9043833034813362
653,HT-SELEX GFPIVT,0.9338712038732369
654,HT-SELEX GFPIVT,0.778093583743459
655,HT-SELEX GFPIVT,1.3881454105590145
656,HT-SELEX GFPIVT,0.3344509220056687
657,HT-SELEX GFPIVT,0.7524286472702741
658,HT-SELEX GFPIVT,1.33521273284018
659,HT-SELEX GFPIVT,1.0270999896582094
660,HT-SELEX GFPIVT,0.8397874664721944
661,HT-SELEX GFPIVT,0.8870101485825549
662,HT-SELEX GFPIVT,1.1038827387476766
663,HT-SELEX GFPIVT,0.691881527215336
664,HT-SELEX GFPIVT,0.729423409856767
665,HT-SELEX GFPIVT,1.0941794090650383
666,HT-SELEX GFPIVT,1.46233914075698
667,HT-SELEX GFPIVT,0.7616746593007395
668,HT-SELEX GFPIVT,0.9832175905997085
669,HT-SELEX GFPIVT,0.4967230453365883
670,HT-SELEX GFPIVT,1.0910580849559026
671,HT-SELEX GFPIVT,1.409329208274742
672,HT-SELEX GFPIVT,0.9809558189982664
673,HT-SELEX GFPIVT,0.8278166277248322
674,HT-SELEX GFPIVT,1.4296388165575538
675,HT-SELEX GFPIVT,0.9208872001712887
676,HT-SELEX IVT,0.6915845145008922
677,HT-SELEX IVT,1.2114868397383733
678,HT-SELEX IVT,1.0841422702911603
679,HT-SELEX IVT,1.1394280921001476
680,HT-SELEX IVT,1.523376421255096
681,HT-SELEX IVT,1.6457297944427947
682,HT-SELEX IVT,0.43722755575941763
683,HT-SELEX IVT,1.8556958521782225
684,HT-SELEX IVT,1.8136622917476972
685,HT-SELEX IVT,0.6981625124079243
686,HT-SELEX IVT,1.2572470737356918
687,HT-SELEX IVT,1.386762723409507
688,HT-SELEX IVT,1.0781899803017616
689,HT-SELEX IVT,1.6022807363629101
690,HT-SELEX IVT,0.46785862930355354
691,HT-SELEX IVT,1.0153083919878743
692,HT-SELEX IVT,0.30890505717770833
693,HT-SELEX IVT,1.1491518883912795
694,HT-SELEX IVT,0.843983016517668
695,HT-SELEX IVT,1.2090335725113657
696,HT-SELEX IVT,0.6781239447084139
697,HT-SELEX IVT,0.9331943233616843
698,HT-SELEX IVT,1.438272997070366
699,HT-SELEX IVT,0.5679464147791621
700,HT-SELEX IVT,0.33837520138721977
701,HT-SELEX IVT,1.9337931222681437
702,HT-SELEX IVT,1.0329211643888296
703,HT-SELEX IVT,0.8532039450243332
704,HT-SELEX IVT,1.1745321189799212
705,HT-SELEX IVT,0.9736748632150425
706,HT-SELEX IVT,0.23597085522435046
707,HT-SELEX IVT,1.0195366947868625
708,HT-SELEX IVT,0.7299794768221521
709,HT-SELEX IVT,0.5427635490423506
710,HT-SELEX IVT,0.5773122815276336
711,HT-SELEX IVT,0.8646485577049465
712,HT-SELEX IVT,0.8235094119980043
713,HT-SELEX IVT,0.9242680473702692
714,HT-SELEX IVT,0.2149789247078036
715,HT-SELEX IVT,0.7012549431059674
716,HT-SELEX IVT,1.63564356382261
717,HT-SELEX IVT,1.3462036983888959
718,HT-SELEX IVT,1.239665092711753
719,HT-SELEX IVT,0.8064749585682569
720,HT-SELEX IVT,0.8723033042440869
721,HT-SELEX IVT,0.6058609498384364
722,HT-SELEX IVT,0.9177054558664566
723,HT-SELEX IVT,1.6251054081131977
724,HT-SELEX IVT,0.6995326727118296
725,HT-SELEX IVT,0.5950820259757745
726,HT-SELEX IVT,1.5705339858259664
727,HT-SELEX IVT,1.0885717092000036
728,HT-SELEX IVT,1.5142619037357794
729,HT-SELEX IVT,1.2866319218674476
730,HT-SELEX IVT,1.3301476347253829
731,HT-SELEX IVT,1.5538919385133818
732,HT-SELEX IVT,1.1276783397229175
733,HT-SELEX IVT,1.7377155733354102
734,HT-SELEX IVT,0.7537469109133957
735,HT-SELEX IVT,1.1928741735577535
736,HT-SELEX IVT,1.1043831187801754
737,HT-SELEX IVT,1.782718520805508
738,HT-SELEX IVT,1.1109153001392291
739,HT-SELEX IVT,1.8374516451778216
740,HT-SELEX IVT,1.46860436483877
741,HT-SELEX IVT,1.3665477667286663
742,SMiLE-Seq,0.6258779400773172
743,SMiLE-Seq,0.7779806669508547
744,SMiLE-Seq,1.2114868397383733
745,SMiLE-Seq,0.39993183016392453
746,SMiLE-Seq,0.7321224974907795
747,SMiLE-Seq,0.8973864278947792
748,SMiLE-Seq,0.8505886375963471
749,SMiLE-Seq,0.5404001770977276
750,SMiLE-Seq,0.39044774782559355
751,SMiLE-Seq,0.783727702116365
752,SMiLE-Seq,0.5793435762181964
753,SMiLE-Seq,1.074695043414917
754,SMiLE-Seq,1.380403247187595
755,SMiLE-Seq,1.6722273942746715
756,SMiLE-Seq,0.8937053036493987
757,SMiLE-Seq,0.37510168575338654
758,SMiLE-Seq,0.40828604097268517
759,SMiLE-Seq,0.7386640263226136
760,SMiLE-Seq,1.0881572971832585
761,SMiLE-Seq,1.0988855137541416
762,SMiLE-Seq,0.7853595322759828
763,SMiLE-Seq,1.1735718464960838
764,SMiLE-Seq,0.9750398429964908
765,SMiLE-Seq,0.470877739008119
766,SMiLE-Seq,0.8050043674086473
767,SMiLE-Seq,0.9124596897532838
768,SMiLE-Seq,0.6403755800672652
769,SMiLE-Seq,0.46032515302983057
770,SMiLE-Seq,0.5179932989823471
771,SMiLE-Seq,1.047612372186281
772,SMiLE-Seq,1.40164240251678
773,SMiLE-Seq,1.2729776233167556
774,SMiLE-Seq,0.9482106054895685
775,SMiLE-Seq,1.2023172917955536
776,SMiLE-Seq,1.218322013785425
777,SMiLE-Seq,0.4604828152988957
778,SMiLE-Seq,0.8936379679953602
779,SMiLE-Seq,0.291952403320925
780,SMiLE-Seq,0.6883170846458729
781,SMiLE-Seq,0.5613315360705091
782,SMiLE-Seq,1.0984780198484696
783,SMiLE-Seq,0.7648135674691975
784,SMiLE-Seq,0.8394409403373497
785,SMiLE-Seq,0.9794593560713422
786,SMiLE-Seq,0.5857682916019777
787,SMiLE-Seq,0.9507542693963928
788,SMiLE-Seq,1.1391192714584166
789,SMiLE-Seq,0.727820934438916
790,SMiLE-Seq,0.7406088712197618
791,SMiLE-Seq,1.082055570127611
792,SMiLE-Seq,0.45833190400971735
793,SMiLE-Seq,0.7878129241393842
794,SMiLE-Seq,1.0600950003089866
795,SMiLE-Seq,1.0026934769292035
796,SMiLE-Seq,1.0972881614161138
797,SMiLE-Seq,1.0496839477036055
798,SMiLE-Seq,1.0622120668648896
799,SMiLE-Seq,1.1207883758037518
800,SMiLE-Seq,0.6970406738245888
801,SMiLE-Seq,1.151988582545647
802,SMiLE-Seq,0.540395723071867
803,SMiLE-Seq,0.9673898884238483
804,SMiLE-Seq,0.7137977956704673
805,SMiLE-Seq,0.9162480891891728
806,SMiLE-Seq,1.4136281113367133
807,SMiLE-Seq,0.5565965408594732
808,SMiLE-Seq,0.9340971539461722
809,SMiLE-Seq,1.6889259003984998
810,SMiLE-Seq,0.5623420292769404
811,SMiLE-Seq,1.6721167468846465
812,SMiLE-Seq,1.1376795278876934
813,SMiLE-Seq,1.450737307636338
814,SMiLE-Seq,0.9820351828135567
815,SMiLE-Seq,0.7895143150433266
816,SMiLE-Seq,1.067800122505401
817,SMiLE-Seq,0.46539408345508637
818,SMiLE-Seq,0.9564518950566214
819,SMiLE-Seq,0.9570107957955185
820,SMiLE-Seq,1.0922712672960075
821,SMiLE-Seq,1.1453374654054662
822,SMiLE-Seq,0.5080558504971155
823,SMiLE-Seq,1.6916753720492603
824,SMiLE-Seq,1.3423144798365736
825,SMiLE-Seq,1.8782242275588243
826,SMiLE-Seq,0.6700681744573742
827,GHT-SELEX IVT,0.819665678333541
828,GHT-SELEX IVT,0.8812259055005525
829,GHT-SELEX IVT,1.363380806094158
830,GHT-SELEX IVT,1.198761261118302
831,GHT-SELEX IVT,0.6408309359343105
832,GHT-SELEX IVT,1.3432225520002719
833,GHT-SELEX IVT,0.7776536849450741
834,GHT-SELEX IVT,0.6537651954054167
835,GHT-SELEX IVT,1.0581234093369059
836,GHT-SELEX IVT,1.0834483496736342
837,GHT-SELEX IVT,0.632332784412647
838,GHT-SELEX IVT,1.0650990832305207
839,GHT-SELEX IVT,1.4478044416184017
840,GHT-SELEX IVT,0.8652283479348553
841,GHT-SELEX IVT,1.1427339595206392
842,GHT-SELEX IVT,0.8912735177561744
843,GHT-SELEX IVT,1.4133816113231479
844,GHT-SELEX IVT,1.9156462226899955
845,GHT-SELEX IVT,0.8133155601449136
846,GHT-SELEX IVT,0.7813770109383436
847,GHT-SELEX IVT,0.566168882901309
848,GHT-SELEX IVT,0.6474283195015633
849,GHT-SELEX IVT,0.471508078640667
850,GHT-SELEX IVT,1.3734208855957355
851,GHT-SELEX IVT,1.0561535135704254
852,GHT-SELEX IVT,1.0181539174175969
853,GHT-SELEX IVT,1.2902307120408212
854,GHT-SELEX IVT,1.1195908511013748
855,GHT-SELEX IVT,1.6600831350241698
856,GHT-SELEX IVT,0.654510292208247
857,GHT-SELEX IVT,1.4127606191997726
858,GHT-SELEX IVT,1.1763411666393895
859,GHT-SELEX IVT,1.1731313986535328
860,GHT-SELEX IVT,1.757596677049383
861,GHT-SELEX IVT,0.6648079932146508
862,GHT-SELEX IVT,1.2391566742976123
863,GHT-SELEX IVT,0.3553909735572909
